Date,Close/Last,Open,High,Low,Volume
08/28/2023,1981.4294683095272,1985.4526144284732,1990.0245111730258,1980.6668213870407,258308
08/29/2023,1977.046200687593,1981.4294683095272,1989.771272034379,1976.2990392045708,262971
08/30/2023,2003.905010375365,1977.046200687593,2011.2041409652447,1967.6411623674996,132083
08/31/2023,2024.5552438681093,2003.905010375365,2032.4150476151046,2000.9262978541883,167708
09/01/2023,2045.1290083596846,2024.5552438681093,2051.8386864017853,2023.6232703708072,211462
09/02/2023,2077.98553090275,2045.1290083596846,2079.8290029813697,2039.0033910472741,247735
09/03/2023,2079.3404732631857,2077.98553090275,2085.0069559205876,2071.505865214488,193076
09/04/2023,2097.1883584213997,2079.3404732631857,2107.513547994503,2072.5981616652903,349737
09/05/2023,2090.218979805573,2097.1883584213997,2107.017755123304,2087.4243358362414,119053
09/06/2023,2099.186011348523,2090.218979805573,2099.639159859737,2090.061056610858,242157
09/07/2023,2096.7473520026288,2099.186011348523,2100.915896126734,2086.630384899901,261636
09/08/2023,2100.026563336471,2096.7473520026288,2101.409732953523,2094.1170553566853,189745
09/09/2023,2115.864720715092,2100.026563336471,2123.545097112521,2092.9281975243507,290167
09/10/2023,2095.936135274421,2115.864720715092,2124.5163363579054,2088.5308798817055,169517
09/11/2023,2149.4006309297015,2095.936135274421,2151.6952382569957,2089.543452333209,252225
09/12/2023,2124.312378447813,2149.4006309297015,2154.8370314166423,2120.988813193633,236319
09/13/2023,2094.2103126002075,2124.312378447813,2133.2419576928264,2091.3716497485075,241625
09/14/2023,2124.1519295382673,2094.2103126002075,2131.9348386146867,2087.952097194457,251883
09/15/2023,2145.1809323771804,2124.1519295382673,2150.9969169474134,2114.9533359817624,326453
09/16/2023,2162.10520392284,2145.1809323771804,2168.487172991164,2135.0263566605563,237207
09/17/2023,2179.2726351497113,2162.10520392284,2184.811916293133,2160.960306468705,236645
09/18/2023,2179.824075520561,2179.2726351497113,2183.0670919096547,2177.585566356849,349891
09/19/2023,2157.2257249807985,2179.824075520561,2185.9823182367245,2147.0356781769538,179267
09/20/2023,2160.0509457868666,2157.2257249807985,2167.4910825280263,2149.2813612712066,238261
09/21/2023,2143.362520620353,2160.0509457868666,2169.483055738779,2133.899641269956,180077
09/22/2023,2169.3002867053,2143.362520620353,2176.2018217883765,2141.1909446530517,274718
09/23/2023,2166.3398673817255,2169.3002867053,2177.5557925479266,2159.975313891253,176623
09/24/2023,2145.7467134747967,2166.3398673817255,2168.073715203921,2138.224373572755,231004
09/25/2023,2138.3296607983757,2145.7467134747967,2150.6986406438764,2131.058143711812,343043
09/26/2023,2149.780795581345,2138.3296607983757,2149.8811002668244,2133.965846464949,153687
09/27/2023,2136.0980972881894,2149.780795581345,2152.432323009467,2135.9336722939406,168312
09/28/2023,2115.8764154568526,2136.0980972881894,2143.8570647252172,2109.7094179791156,207615
09/29/2023,2122.9101103055655,2115.8764154568526,2133.4377271716717,2113.1987575695225,230976
09/30/2023,2129.999778475611,2122.9101103055655,2131.056025126363,2118.1308638488417,127564
10/01/2023,2117.8943121721186,2129.999778475611,2134.27569249483,2107.7540352456685,128835
10/02/2023,2106.7701577175767,2117.8943121721186,2126.3666409418283,2102.5667792221548,292659
10/03/2023,2113.4793763781677,2106.7701577175767,2115.63550190734,2097.9238129009573,107697
10/04/2023,2077.59881143659,2113.4793763781677,2119.3451793406093,2075.6402527445293,180165
10/05/2023,2043.3401101837471,2077.59881143659,2085.2139517032374,2036.4697826431038,304994
10/06/2023,2026.5411354972425,2043.3401101837471,2049.633449072778,2016.6414115830555,248118
10/07/2023,2022.1610387530561,2026.5411354972425,2028.446334793188,2021.130817459541,157823
10/08/2023,2030.5143651582273,2022.1610387530561,2034.1224325175872,2022.0769174379736,304652
10/09/2023,2067.275354811189,2030.5143651582273,2075.37692200804,2026.1123847135975,284442
10/10/2023,2089.3784881754596,2067.275354811189,2095.168432956479,2066.3179429194915,109615
10/11/2023,2086.204174083498,2089.3784881754596,2089.43312138565,2078.3977613129314,344410
10/12/2023,2086.5625954455095,2086.204174083498,2094.501869722281,2076.6644978838813,236132
10/13/2023,2062.2951372066195,2086.5625954455095,2086.9309922075736,2057.8197404993048,230499
10/14/2023,2062.661900657524,2062.2951372066195,2070.3528839658884,2059.62743839884,176436
10/15/2023,2056.342103296232,2062.661900657524,2064.750145342907,2051.875694122807,291591
10/16/2023,2065.1280772952105,2056.342103296232,2075.020799514743,2048.903822259318,220562
10/17/2023,2045.4540743508808,2065.1280772952105,2068.9273011766854,2045.3614749924088,171117
10/18/2023,2059.019849303276,2045.4540743508808,2062.3856427403,2039.4255690287116,292230
10/19/2023,2097.714735391059,2059.019849303276,2099.2763586765896,2052.705950540297,134782
10/20/2023,2095.8160480927204,2097.714735391059,2100.9200877212165,2089.133661785097,316781
10/21/2023,2106.7573409985407,2095.8160480927204,2115.9917931384084,2093.279879296637,178533
10/22/2023,2125.047634985541,2106.7573409985407,2135.63392462469,2099.2356619143566,340011
10/23/2023,2115.66630266087,2125.047634985541,2128.9610114692723,2114.699533220959,289327
10/24/2023,2122.2018281312853,2115.66630266087,2126.9620396369396,2113.558354980956,343024
10/25/2023,2123.3713922540537,2122.2018281312853,2131.0375161208426,2112.8909854455824,172684
10/26/2023,2126.709572411342,2123.3713922540537,2136.13297765807,2115.528474228811,287990
10/27/2023,2107.83264855759,2126.709572411342,2133.0157377232385,2107.6877819200017,315356
10/28/2023,2109.295741763311,2107.83264855759,2113.424959203098,2105.2149706039195,179558
10/29/2023,2122.7445681615695,2109.295741763311,2127.124022018401,2107.0345083553916,316621
10/30/2023,2160.5585525216657,2122.7445681615695,2168.0731712001802,2119.870304852248,335295
10/31/2023,2186.2935053924693,2160.5585525216657,2186.328685736553,2157.8842156269734,181422
11/01/2023,2243.6578886680163,2186.2935053924693,2250.608621191648,2185.6100012209754,256328
11/02/2023,2223.8953668695963,2243.6578886680163,2247.645912154232,2218.792188426954,261077
11/03/2023,2248.0643228854783,2223.8953668695963,2256.9913563143527,2215.7477539709603,106638
11/04/2023,2253.9095240784723,2248.0643228854783,2254.95748652221,2241.2444631659782,137419
11/05/2023,2314.038500132515,2253.9095240784723,2320.8441135904336,2246.326564766793,133377
11/06/2023,2292.5189153097326,2314.038500132515,2319.6034490560974,2291.588735175952,206244
11/07/2023,2270.3349843942783,2292.5189153097326,2299.881632399353,2259.5339711610754,274188
11/08/2023,2254.9132532799536,2270.3349843942783,2271.0711813163707,2245.459621535455,267706
11/09/2023,2198.344811173296,2254.9132532799536,2261.4523189247493,2189.495480552342,313363
11/10/2023,2185.354659211443,2198.344811173296,2204.516494825769,2176.362101747425,123382
11/11/2023,2166.321111888496,2185.354659211443,2191.4808649592746,2156.218359563255,346375
11/12/2023,2171.0972551501345,2166.321111888496,2177.648407232457,2160.4259676033903,287135
11/13/2023,2180.8695195834857,2171.0972551501345,2188.2459611098484,2168.923096453893,253466
11/14/2023,2230.8420729526465,2180.8695195834857,2239.821089596406,2174.143896730764,167789
11/15/2023,2257.1773556061785,2230.8420729526465,2260.222521703912,2222.555816496185,334318
11/16/2023,2242.4541401332895,2257.1773556061785,2266.488769835752,2234.180410564274,210634
11/17/2023,2219.1752773974836,2242.4541401332895,2248.0407177209727,2213.3893434832125,231936
11/18/2023,2233.1628058750634,2219.1752773974836,2234.023224289301,2218.4156679101466,199572
11/19/2023,2198.6765226814177,2233.1628058750634,2233.816574662249,2194.5967361564694,271294
11/20/2023,2247.877417979407,2198.6765226814177,2251.6340518235083,2188.554183056931,244738
11/21/2023,2280.591410705338,2247.877417979407,2289.541557226783,2241.3085704483747,223664
11/22/2023,2268.6636717219953,2280.591410705338,2288.6610660117885,2262.5572011070367,252027
11/23/2023,2222.9328243396317,2268.6636717219953,2277.6091823286383,2219.9446078293354,210674
11/24/2023,2259.9368055553546,2222.9328243396317,2265.7817824504914,2218.837638348756,203533
11/25/2023,2257.7345465337085,2259.9368055553546,2264.9109151415955,2247.6272775507837,181845
11/26/2023,2292.173568149987,2257.7345465337085,2293.8635020713523,2250.211063301761,347997
11/27/2023,2249.2339783474586,2292.173568149987,2295.9349419253954,2240.378890074052,169590
11/28/2023,2233.9560559299925,2249.2339783474586,2254.115033875754,2228.8811173832623,227775
11/29/2023,2234.9902086892553,2233.9560559299925,2235.9803141533534,2226.916332966807,166471
11/30/2023,2237.1442187774824,2234.9902086892553,2239.6119225504876,2232.2145340215557,341548
12/01/2023,2225.9567400538995,2237.1442187774824,2243.835800068188,2218.105113603832,319386
12/02/2023,2243.484366809333,2225.9567400538995,2251.7366102895026,2221.1976296998346,143298
12/03/2023,2215.639483639983,2243.484366809333,2254.6832519815985,2210.7368770603266,294180
12/04/2023,2212.740200129357,2215.639483639983,2225.976697338161,2205.5562920771936,344936
12/05/2023,2216.8194919716752,2212.740200129357,2223.941747267637,2202.3814712807252,148924
12/06/2023,2231.3912361856874,2216.8194919716752,2236.091082257591,2216.110039387816,247781
12/07/2023,2251.3384871102444,2231.3912361856874,2258.4997400392244,2222.18961202609,109726
12/08/2023,2221.8556221981435,2251.3384871102444,2260.1823257364667,2218.6074569096177,291896
12/09/2023,2181.8414021029093,2221.8556221981435,2223.1702518537068,2176.9985928777046,140542
12/10/2023,2216.1663969260558,2181.8414021029093,2220.708484138459,2181.602345063013,251317
12/11/2023,2225.8904212437487,2216.1663969260558,2235.236960560423,2212.8305559179416,134753
12/12/2023,2206.7881892664327,2225.8904212437487,2230.162271699076,2201.2421858174703,179788
12/13/2023,2248.747670854224,2206.7881892664327,2255.177653043965,2206.1683457463846,121316
12/14/2023,2252.7686466958817,2248.747670854224,2259.3891886340757,2243.2259189661395,333979
12/15/2023,2285.5499588113084,2252.7686466958817,2287.6581072750646,2242.325817912328,184698
12/16/2023,2288.315981143703,2285.5499588113084,2292.460526894051,2284.345551484782,115960
12/17/2023,2345.819016451555,2288.315981143703,2349.742531163298,2279.5695714702415,130791
12/18/2023,2396.1698872008237,2345.819016451555,2396.4837460214653,2341.0139457140594,338838
12/19/2023,2389.969630408766,2396.1698872008237,2396.4597250815978,2382.1404040069897,125216
12/20/2023,2418.789919059749,2389.969630408766,2428.848421184523,2386.8598425792384,263539
12/21/2023,2438.489781117695,2418.789919059749,2441.8191830158967,2416.861027675734,164427
12/22/2023,2479.513905836036,2438.489781117695,2485.9368233620735,2436.533348891936,212470
12/23/2023,2451.795217735461,2479.513905836036,2483.2173769047467,2450.9310586593774,293119
12/24/2023,2472.9606280874905,2451.795217735461,2484.591941771637,2449.519379219135,173290
12/25/2023,2505.3591173441187,2472.9606280874905,2508.607274838729,2464.7476861500395,147014
12/26/2023,2453.485972902937,2505.3591173441187,2510.741340409741,2442.669895159946,235150
12/27/2023,2419.6300693343765,2453.485972902937,2464.1921300413974,2409.7806543890074,309461
12/28/2023,2361.3876714141593,2419.6300693343765,2429.815908207334,2353.298332851157,150519
12/29/2023,2354.6981387533,2361.3876714141593,2363.584959382834,2353.397970237134,104042
12/30/2023,2375.915162979197,2354.6981387533,2385.450225030234,2351.2933930455806,149052
12/31/2023,2419.699203847793,2375.915162979197,2425.242576073059,2372.2347887158276,114389
01/01/2024,2422.818528503624,2419.699203847793,2428.6692581635184,2416.6751007268203,195961
01/02/2024,2471.137734950455,2422.818528503624,2472.786971933941,2416.579702230479,168111
01/03/2024,2431.2011405469757,2471.137734950455,2472.133622161152,2424.690945319177,205058
01/04/2024,2382.4784370510192,2431.2011405469757,2440.049974913794,2378.2270713493635,193715
01/05/2024,2381.843334087652,2382.4784370510192,2388.392477002619,2377.6299823406075,150733
01/06/2024,2393.773476174201,2381.843334087652,2399.002084299042,2371.9758859486838,134754
01/07/2024,2393.7918197150966,2393.773476174201,2402.523273865911,2384.326534747993,249696
01/08/2024,2335.3610246012618,2393.7918197150966,2402.954212292553,2331.766952657052,185886
01/09/2024,2333.797639409633,2335.3610246012618,2337.216564307591,2323.134652843477,257753
01/10/2024,2298.198744373876,2333.797639409633,2340.9183494764297,2287.249952995397,189524
01/11/2024,2317.5865112019796,2298.198744373876,2319.154985178594,2294.444147874741,181006
01/12/2024,2328.709023608673,2317.5865112019796,2337.4576933234257,2313.4794587991987,124704
01/13/2024,2303.3760287437817,2328.709023608673,2336.3583106112005,2297.5527008022505,335344
01/14/2024,2290.0938342829854,2303.3760287437817,2314.393244678529,2279.3175594324916,194913
01/15/2024,2261.9014915486937,2290.0938342829854,2290.8834359233965,2251.990750384205,194108
01/16/2024,2261.1049648219796,2261.9014915486937,2262.5467523430534,2259.9453801748323,107493
01/17/2024,2287.9255313238714,2261.1049648219796,2291.153646387872,2256.6649376547334,169639
01/18/2024,2261.7774880767765,2287.9255313238714,2290.9193469014313,2255.5194755791454,331452
01/19/2024,2276.362691812909,2261.7774880767765,2279.17375843229,2256.0876195770893,154383
01/20/2024,2262.788532975483,2276.362691812909,2286.6775123948223,2260.595177340008,234066
01/21/2024,2242.164405753261,2262.788532975483,2265.6118843728186,2232.536363776375,300352
01/22/2024,2240.1815155544614,2242.164405753261,2245.213185733661,2232.5991644084893,147234
01/23/2024,2213.2480195830403,2240.1815155544614,2248.687465306526,2203.9755243268764,278363
01/24/2024,2199.4289600476354,2213.2480195830403,2218.224948661197,2189.985004918357,228674
01/25/2024,2168.6929637009257,2199.4289600476354,2207.970558510345,2160.578193329979,323940
01/26/2024,2220.691067742752,2168.6929637009257,2221.4168579539314,2163.93039899836,105594
01/27/2024,2222.519057628415,2220.691067742752,2227.937238977863,2213.9118891162416,336907
01/28/2024,2204.746225931999,2222.519057628415,2222.892591963429,2202.978400812436,107371
01/29/2024,2211.2893812297702,2204.746225931999,2211.982103047275,2197.3201399730283,147315
01/30/2024,2209.193219100315,2211.2893812297702,2221.3113588064175,2207.2131937149106,314636
01/31/2024,2204.218921896962,2209.193219100315,2210.7313187486357,2196.570837805736,227251
02/01/2024,2221.3457038029374,2204.218921896962,2227.259155778877,2201.688498845129,332520
02/02/2024,2242.426480052193,2221.3457038029374,2247.035738377717,2220.040093425112,179526
02/03/2024,2229.0481327910147,2242.426480052193,2246.3209394145542,2227.2059973703526,343459
02/04/2024,2214.5374331544986,2229.0481327910147,2239.0769919861514,2214.5153748644257,247698
02/05/2024,2208.1139007750203,2214.5374331544986,2214.779076799888,2200.1786060689196,186005
02/06/2024,2148.0022968672397,2208.1139007750203,2215.4425169411975,2140.1363011892126,337330
02/07/2024,2109.805891204444,2148.0022968672397,2158.349164154639,2104.373844128321,205573
02/08/2024,2145.2558861448083,2109.805891204444,2151.264406608821,2108.1036702630045,238202
02/09/2024,2188.4605085381477,2145.2558861448083,2198.7115033465025,2144.3596589730196,237900
02/10/2024,2182.7958262883003,2188.4605085381477,2189.032330063535,2182.5870531477976,157514
02/11/2024,2198.7710182097226,2182.7958262883003,2203.375171272723,2180.9868541438273,338220
02/12/2024,2207.86294044769,2198.7710182097226,2210.734904174359,2188.977081551059,343596
02/13/2024,2290.3190476443965,2207.86294044769,2298.6881135269628,2205.1965392399607,335707
02/14/2024,2322.0053802025354,2290.3190476443965,2333.398265821094,2286.2620758005974,283736
02/15/2024,2319.369878326926,2322.0053802025354,2324.9837011284317,2318.148202609307,342773
02/16/2024,2293.7026056928344,2319.369878326926,2326.9562426560533,2291.1524521723036,248955
02/17/2024,2250.4035654069457,2293.7026056928344,2295.9744909750475,2244.5612412802925,274131
02/18/2024,2256.7982303321437,2250.4035654069457,2263.177411922496,2243.5651213823253,315150
02/19/2024,2237.2177773426606,2256.7982303321437,2262.0332404069027,2234.4732445478367,274004
02/20/2024,2199.9299690575563,2237.2177773426606,2248.0907153582784,2199.2949355212677,292341
02/21/2024,2183.740960262478,2199.9299690575563,2206.6235559785255,2179.4713877968657,175986
02/22/2024,2156.2726085347886,2183.740960262478,2187.5571171654715,2153.7475769670136,185959
02/23/2024,2200.7903651113093,2156.2726085347886,2202.045869631715,2153.905517981005,102035
02/24/2024,2224.954332648475,2200.7903651113093,2226.6369190829405,2190.2280810711068,209767
02/25/2024,2225.6314492274537,2224.954332648475,2228.138811454168,2218.098130466606,271817
02/26/2024,2266.0474244305065,2225.6314492274537,2268.890936213247,2219.4344183448507,117241
02/27/2024,2269.0576864516074,2266.0474244305065,2278.7081709729255,2261.3365939180994,152975
02/28/2024,2246.5136670792695,2269.0576864516074,2275.4249208594288,2241.6955205419345,254226
02/29/2024,2288.4729012210264,2246.5136670792695,2294.4617308081547,2240.4379146607002,256697
03/01/2024,2304.1876627555334,2288.4729012210264,2305.5099078486805,2280.5040975160027,276022
03/02/2024,2276.42922031616,2304.1876627555334,2314.097279103844,2268.437290864764,329674
03/03/2024,2272.140281661736,2276.42922031616,2284.656398319591,2270.189718442669,156396
03/04/2024,2249.174807715915,2272.140281661736,2272.9090417160714,2243.5506027009737,330299
03/05/2024,2212.7525778109853,2249.174807715915,2257.135032059447,2208.1947711273015,218920
03/06/2024,2238.230499911845,2212.7525778109853,2244.313318991465,2203.1212738676522,244403
03/07/2024,2290.410366852683,2238.230499911845,2291.3462897483487,2231.164194473383,294999
03/08/2024,2252.887006961592,2290.410366852683,2295.658849555146,2246.8886494996777,186226
03/09/2024,2269.007834708288,2252.887006961592,2274.5067330730485,2251.5871515114027,184719
03/10/2024,2252.199680798986,2269.007834708288,2270.888553360416,2245.3795934939158,163014
03/11/2024,2239.935317065418,2252.199680798986,2262.849186123017,2238.6226712272623,139346
03/12/2024,2224.9082023220326,2239.935317065418,2249.4547663314947,2221.156933942767,170411
03/13/2024,2202.730563800668,2224.9082023220326,2232.350768751334,2201.1573519922185,285550
03/14/2024,2204.8942169007414,2202.730563800668,2209.990780945487,2195.10830492716,243326
03/15/2024,2183.7902893130095,2204.8942169007414,2209.4337142075346,2181.538232496281,286806
03/16/2024,2191.751257306532,2183.7902893130095,2198.885116882039,2179.511595843288,259693
03/17/2024,2191.3066445348563,2191.751257306532,2197.72851223427,2181.493154077165,347562
03/18/2024,2185.8998658791065,2191.3066445348563,2191.9889418883304,2183.666790103763,176441
03/19/2024,2162.968106379856,2185.8998658791065,2191.501263235155,2157.476275591851,146121
03/20/2024,2148.8628377100854,2162.968106379856,2171.689232904576,2144.358051252162,312490
03/21/2024,2169.20116844248,2148.8628377100854,2174.1820868378736,2148.6681073187237,160197
03/22/2024,2183.10793069411,2169.20116844248,2183.675064776662,2160.602909311208,184577
03/23/2024,2158.3718705750516,2183.10793069411,2191.690581558146,2157.6267368652125,194634
03/24/2024,2161.8079719698153,2158.3718705750516,2163.984521117253,2153.2537770912736,349106
03/25/2024,2182.1649512386903,2161.8079719698153,2184.986717846454,2155.747577931268,273503
03/26/2024,2139.322804892676,2182.1649512386903,2183.9620333972216,2132.6007696435086,348709
03/27/2024,2154.127608224584,2139.322804892676,2157.6842351640407,2131.9567781489322,330317
03/28/2024,2137.860745671744,2154.127608224584,2162.278304779431,2135.1534402382645,200211
03/29/2024,2153.354215911427,2137.860745671744,2158.9463245626653,2137.7540794972047,235909
03/30/2024,2134.492749726906,2153.354215911427,2155.560125688696,2126.771823466244,343056
03/31/2024,2089.1164537310333,2134.492749726906,2143.861359413445,2083.5212086548,321097
04/01/2024,2049.150592078999,2089.1164537310333,2098.304198358946,2040.5839366461248,314235
04/02/2024,2051.1526518788855,2049.150592078999,2060.081098104894,2040.7348498281754,302304
04/03/2024,2058.3658789175406,2051.1526518788855,2060.8235287851535,2042.5036983516006,280066
04/04/2024,2036.8522514508743,2058.3658789175406,2063.009957263977,2031.9119206991436,310151
04/05/2024,2053.275614200498,2036.8522514508743,2063.387890406467,2033.454492704833,243687
04/06/2024,2013.158220929837,2053.275614200498,2061.201386157827,2005.1905614153804,101466
04/07/2024,2012.367135139598,2013.158220929837,2013.4316825167452,2007.8262879328877,130771
04/08/2024,1983.9279715873704,2012.367135139598,2013.0232130221623,1982.1082910642995,349717
04/09/2024,1969.2031921300932,1983.9279715873704,1988.5300037641457,1960.7851042875495,183886
04/10/2024,1971.1109247852535,1969.2031921300932,1980.0717941892995,1960.513493497163,165911
04/11/2024,1951.5477269454584,1971.1109247852535,1976.4201297809836,1946.9975982222193,329638
04/12/2024,1943.3226040575248,1951.5477269454584,1956.405251287955,1942.5870591015143,251818
04/13/2024,1967.5665518485114,1943.3226040575248,1968.604184469183,1939.5542480226309,188422
04/14/2024,1954.7327007111655,1967.5665518485114,1974.0278446783866,1946.8791940151434,340956
04/15/2024,1975.1172501816116,1954.7327007111655,1983.236000851263,1945.9190647999087,291811
04/16/2024,1949.1316551262921,1975.1172501816116,1978.8741207773237,1947.148679309505,339512
04/17/2024,1962.3032049186565,1949.1316551262921,1969.9131330228747,1948.478953190009,329259
04/18/2024,1997.0336628937498,1962.3032049186565,2006.6641246183249,1953.6950668885595,173369
04/19/2024,1938.6009891253825,1997.0336628937498,1999.068305284983,1934.8264851260087,101893
04/20/2024,1920.83808635522,1938.6009891253825,1943.6736258287463,1915.6349108858915,130573
04/21/2024,1934.9079670353108,1920.83808635522,1937.6858946489913,1911.5405979457926,196907
04/22/2024,1930.9674406006327,1934.9079670353108,1942.5784686957493,1930.3247689891587,271946
04/23/2024,1940.3398747431925,1930.9674406006327,1945.943511939224,1924.7080357829075,308434
04/24/2024,1927.0527721946225,1940.3398747431925,1946.4964025861113,1926.3387468945848,199956
04/25/2024,1929.8259503834213,1927.0527721946225,1937.525127640447,1923.4350299972511,318532
04/26/2024,1926.9927211386516,1929.8259503834213,1933.6467208520694,1919.247997249986,218580
04/27/2024,1954.767208619444,1926.9927211386516,1963.7111489127212,1922.8162319519727,264439
04/28/2024,1961.5171177629861,1954.767208619444,1966.7448439998116,1945.020911787327,252271
04/29/2024,1970.2482854180455,1961.5171177629861,1971.8043365123697,1956.0340959766506,347672
04/30/2024,1961.298386096541,1970.2482854180455,1977.1037556400254,1958.14891203834,191404
05/01/2024,1950.6068098470914,1961.298386096541,1969.0774971283777,1948.46005659092,305400
05/02/2024,1941.2620412092374,1950.6068098470914,1953.696197269024,1937.8597801698668,157724
05/03/2024,1951.2273656785928,1941.2620412092374,1959.590123796333,1937.6461176920534,186133
05/04/2024,1942.1506193508344,1951.2273656785928,1960.067823258213,1941.483357792087,267477
05/05/2024,1949.6809166120986,1942.1506193508344,1952.3802935859226,1938.5617755492704,329304
05/06/2024,1999.0172209560299,1949.6809166120986,2008.8476027617187,1945.1553316986394,339731
05/07/2024,2020.7135472495345,1999.0172209560299,2022.1352357044461,1991.7933948912278,115989
05/08/2024,2013.61623065035,2020.7135472495345,2022.7546262390222,2007.0042249024395,128931
05/09/2024,2043.44708334444,2013.61623065035,2045.3293518965427,2006.4803205148653,109290
05/10/2024,2034.2578970083507,2043.44708334444,2052.5811866717177,2034.1728275788203,269439
05/11/2024,1985.3187489978898,2034.2578970083507,2040.9128959659547,1983.1580531507254,221136
05/12/2024,1962.0964046534195,1985.3187489978898,1986.82862642431,1955.6049628369944,179878
05/13/2024,1918.833153990087,1962.0964046534195,1966.4161896337457,1914.189679760877,190477
05/14/2024,1911.5067385246468,1918.833153990087,1924.73642524053,1911.4559548019217,310553
05/15/2024,1912.693823491259,1911.5067385246468,1913.4920296904718,1903.81775387407,307370
05/16/2024,1951.9370365325663,1912.693823491259,1960.5491424882507,1905.3030830034224,226299
05/17/2024,1960.3755111364583,1951.9370365325663,1968.2523345941697,1946.5846381536098,261205
05/18/2024,1956.0054296070655,1960.3755111364583,1965.3274860713577,1955.355416476625,343688
05/19/2024,1976.255693620604,1956.0054296070655,1985.8121410198937,1948.5088916132593,205686
05/20/2024,1924.6089709725436,1976.255693620604,1980.3837061899285,1918.9918689354117,258124
05/21/2024,1930.8204052676624,1924.6089709725436,1940.3211066928131,1917.0841350376452,207286
05/22/2024,1949.4535603825802,1930.8204052676624,1955.9639554811727,1923.56296310508,316561
05/23/2024,1915.6441191527147,1949.4535603825802,1955.6398712491675,1907.9527881686472,140475
05/24/2024,1942.7026852798938,1915.6441191527147,1944.314690383526,1910.6825236223062,182666
05/25/2024,1951.3709409115695,1942.7026852798938,1959.9757819092642,1941.339641188368,196622
05/26/2024,1942.4269200803606,1951.3709409115695,1955.5418956843077,1935.9085483608314,288728
05/27/2024,1957.9534812235552,1942.4269200803606,1959.5417085316678,1936.400795163915,235705
05/28/2024,2012.0875944447755,1957.9534812235552,2012.214431617475,1950.6869951644264,248376
05/29/2024,2017.2835995103694,2012.0875944447755,2022.9295293120517,2010.378517120743,207573
05/30/2024,2024.0992887638279,2017.2835995103694,2029.436834763992,2015.316998145019,328892
05/31/2024,2013.7514236387897,2024.0992887638279,2031.3795045408635,2004.7861064741799,146546
06/01/2024,1994.0204205016717,2013.7514236387897,2022.7152157471423,1986.54306527649,107008
06/02/2024,2014.6865075586304,1994.0204205016717,2015.4864044320886,1984.9652897369226,148291
06/03/2024,1994.7954957608806,2014.6865075586304,2022.0551881057063,1987.228086234768,258477
06/04/2024,1997.3065340510307,1994.7954957608806,1999.178129553557,1988.839482187585,348141
06/05/2024,1986.6571165911057,1997.3065340510307,2005.8767472292482,1980.1594293050475,136386
06/06/2024,1998.8706035920136,1986.6571165911057,2007.056613493678,1977.8251550028292,190909
06/07/2024,2007.673520318939,1998.8706035920136,2013.1022068281306,1993.0858045582415,251899
06/08/2024,2033.4730873953838,2007.673520318939,2040.6943854779684,2001.3253437372712,133040
06/09/2024,2021.8412211759246,2033.4730873953838,2036.6691998712781,2020.259365803073,160354
06/10/2024,2016.1022264395351,2021.8412211759246,2026.6043545767109,2011.3248583043699,178543
06/11/2024,1993.2292148515476,2016.1022264395351,2024.38474633353,1986.0894965865969,118157
06/12/2024,1983.399566866144,1993.2292148515476,1997.8063188933988,1980.7126287137128,328765
06/13/2024,1993.1729783066928,1983.399566866144,1996.7387474773511,1981.3938125958978,135315
06/14/2024,2012.0759585650148,1993.1729783066928,2017.0479234826946,1990.045422736587,135932
06/15/2024,1990.6151888052395,2012.0759585650148,2020.408460607657,1988.2115147142968,252236
06/16/2024,2012.1840439148093,1990.6151888052395,2015.5565453363668,1988.4761470074855,245486
06/17/2024,2045.722431958145,2012.1840439148093,2047.4997719025978,2007.9096534794946,245399
06/18/2024,2056.6899975990787,2045.722431958145,2064.0119581679014,2036.4365038959095,213880
06/19/2024,2103.832519700806,2056.6899975990787,2112.521118823104,2051.4756750809106,232018
06/20/2024,2085.1389781430785,2103.832519700806,2104.8911417008985,2083.179777588951,114693
06/21/2024,2054.829697299891,2085.1389781430785,2087.639832454853,2054.0388789394183,127241
06/22/2024,2011.7920228911648,2054.829697299891,2056.288338603619,2004.7894159937891,215194
06/23/2024,2048.713499841269,2011.7920228911648,2052.27766117658,2007.9414653878362,195790
06/24/2024,2065.620278289266,2048.713499841269,2070.2715488611384,2040.295019066985,246612
06/25/2024,2065.0687245198455,2065.620278289266,2073.3542326220086,2058.259049210825,172255
06/26/2024,2072.8326054583717,2065.0687245198455,2079.581205182913,2056.847257936449,295829
06/27/2024,2045.6663337686387,2072.8326054583717,2079.268010360021,2042.8847794814385,272275
06/28/2024,2106.5229101275477,2045.6663337686387,2110.234339617489,2038.584657075824,256153
06/29/2024,2110.6320078552535,2106.5229101275477,2119.5119385476146,2103.7416470252924,292933
06/30/2024,2114.2469665182257,2110.6320078552535,2119.229053838378,2100.7218679037746,111350
07/01/2024,2133.5060639005687,2114.2469665182257,2143.9506955128204,2107.519704546715,286584
07/02/2024,2146.6742996785583,2133.5060639005687,2153.4807828316716,2130.044324433162,156809
07/03/2024,2153.3002423707735,2146.6742996785583,2154.6596718638425,2143.781528737352,201894
07/04/2024,2133.7360164297424,2153.3002423707735,2160.580308912287,2131.699081774436,197557
07/05/2024,2146.661379007051,2133.7360164297424,2150.1508201774877,2126.325114267348,273904
07/06/2024,2196.0008751697915,2146.661379007051,2203.536750792669,2144.3138372100084,259441
